#OTU ID	CS.079	CS.145	CS.146	CS.165	CS.166	CS.177	CS.178	CS.181	CS.222	CS.248	CS.249	CS.255	CS.256	CS.262	CS.268	CS.275	CS.290	CS.308.0	CS.311	CS.312	CS.325	CS.326	CS.335	CS.358	CS.360	CS.369	CS.370	CS.391	CS.393	L.002.M1	L.002.M6.0	L.003.M1	L.003.M6	L.022.M1	L.022.M6	L.024.M1	L.024.M6	L.031.M1	L.031.M6	L.034.M6	T.CS.008	T.CS.018	T.CS.030	T.CS.042	T.CS.051	T.CS.061	T.CS.065	T.CS.069	T.CS.070	T.CS.071	T.CS.073	T.CS.081	T.CS.084	T.CS.087	T.CS.089
NC 013895.2 Mageeibacillus indolicus UPII9-5- complete genome	707.571576024291	252.802313646775	2181.39436805525	348.067211778594	103.742537993759	79.4110453352364	1076.66408123732	1003.64624681468	109.358698718972	1078.54327256289	640.134991667043	1192.60900446301	367.862922830329	233.898568716183	414.640757838913	92.8415742093534	522.735413893647	52.3819833914191	202.218335136447	130.03980084838	48.2978509146768	377.945406607636	165.073199352064	67.3117148298814	1089.86593351558	85.2563373877458	1173.15043448799	2236.60925672565	442.699443477611	987.429488861128	2575.00426744659	292.502431426461	2253.82391567231	1149.04735135747	4366.37699868534	159.728461615254	646.246358805672	7577.75511324491	977.224017501194	7896.77681100622	449.328142095532	1229.81493042176	3597.27798471494	1224.23820247553	563.351012122688	5632.00245638744	2580.86802532824	752.21750300716	1097.02784683297	1659.37871631692	326.498841908608	194.244408674696	789.76465013426	1838.29805114145	3643.0289599985
NC 013893.1 Staphylococcus lugdunensis HKU09-01- complete genome	0	108.343848705761	0	0	103.742537993759	105.881393780315	0	25.0911561703669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.7456568651703	0	0	0	0	0	0	26.6872834827332	0	0	0	0	0	0	0	0	0	0	0	58.5626157343693	0	0	0	0	0	0	0	0	0	0	0	0	0
NC 013956.2 Pantoea ananatis LMG 20103- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.9491888932282	0	0	0	0	0	41.5323268942998	0	0	0	0	0	107.707726467612	0	88.8385470455631	0	0	0	112.414937022342	0	0	0	0	136.766818728575	0	0	0	64.7481362248988	0	87.5380024353072	52.0432708571214
NC 013939.1 Deferribacter desulfuricans SSM1 DNA- complete genome	0	0	0	0	25.9356344984398	0	0	0	0	0	0	0	0	0	25.9150473649321	0	0	0	0	0	0	0	0	0	0	0	0	54.5514452859914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC 013961.1 Erwinia amylovora CFBP1430 complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.9471914031178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.251215713231	86.6855352181658	0	0	239.592692422881	0	0	0	217.342481036869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC 014008.1 Coraliomargarita akajimensis DSM 45221- complete genome	0	0	0	0	0	0	86.1331264989856	25.0911561703669	0	0	0	0	0	0	0	0	0	17.460661130473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC 014006.1 Sphingobium japonicum UT26S DNA- chromosome 1- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.864230807627	0	0	0	0	0	0	0	0	0	0	0	68.3834093642873	0	0	0	0	0	0	0
NC 014034.1 Rhodobacter capsulatus SB 1003- complete genome	29.4821490010121	0	0	0	0	0	172.266252997971	0	0	0	0	0	0	0	0	0	0	0	67.4061117121489	0	0	0	0	0	0	0	0	0	49.1888270530679	0	0	0	0	0	0	0	0	0	0	0	0	58.5626157343693	0	0	0	41.718536713981	0	0	0	0	0	0	0	0	0
NC 014107.1 Enterobacter cloacae subsp. cloacae ATCC 13047 plasmid pECL A- complete sequence	0	0	51.9379611441725	2465.47608343171	0	0	0	0	27.339674679743	140.679557290812	32.0067495833521	0	0	0	25.9150473649321	16278.22267804	0	52.3819833914191	404.436670272894	606.852403959105	0	0	2405.35233341579	100.967572244822	2439.22375596345	0	0	27.2757226429957	21274.1677004518	0	249.193961365799	33345.2771826166	11225.7768107525	2032.92992932475	0	40650.8934810822	9962.96469825411	1933.10079419513	10216.4329102398	12678.3113938173	224.664071047766	1932.56631923419	1573.80911831279	2019.99303408463	1001.51291044033	2002.48976227109	893.377393382853	615.450684278586	548.513923416486	4056.25908433024	1763.09374630648	3884.88817349393	0	350.152009741229	52.0432708571214
NC 014376.1 {Clostridium} saccharolyticum WM1- complete genome	2918.7327511002	2202.99159035046	11582.1653351505	8498.64108759401	79881.7542551947	20699.8124840516	63221.7148502554	3688.39995704394	16868.5792774015	9425.53033848439	4192.88419541913	42304.491630535	12773.0181538309	10963.9954085711	9640.39761975473	11388.5664363474	7318.29579451106	22978.2300477025	97334.4253123431	23537.2039535567	5167.87004787041	10976.8492006044	2169.53347719856	2692.46859319526	11002.4560907287	2472.43378424463	109783.417659387	2154.78208879666	11977.479387422	7125.50468988976	15865.3488736225	12577.6045513378	4377.61952851737	38625.6686571702	23825.2310145657	22761.3057801737	16425.4282863108	7577.75511324491	7018.24521659948	18836.3483565286	5391.93770514638	22839.420136404	76891.8169232819	95796.6393437104	8951.02163706048	6841.84002109289	19555.0384996024	15796.5675631504	16638.2556769667	12291.6941949401	4962.78239701084	8028.76889188745	12359.8167746012	11204.8643117193	95967.791460532
NC 014131.1 Leuconostoc kimchii IMSNU 11154 plasmid LkipL4701- complete sequence	0	0	0	290.056009815495	0	0	0	0	246.057072117687	0	0	33.1280279017502	0	0	103.660189459728	0	0	34.9213222609461	0	86.6932005655865	24.1489254573384	16.4324089829407	0	0	0	0	0	27.2757226429957	0	0	0	0	0	0	0	239.592692422881	107.707726467612	77.3240317678052	222.096367613908	0	0	0	0	0	0	250.311220283886	0	0	0	245.833883898802	0	129.496272449798	0	87.5380024353072	260.216354285607
NC 014363.1 Olsenella uli DSM 7084- complete genome	4776.10813816396	0	1298.44902860431	348.067211778594	0	264.703484450788	1248.93033423529	0	191.377722758201	1031.65008679929	4160.87744583578	662.560558035004	0	0	518.300947298641	371.366296837414	82.5371706147864	960.336362176017	1011.09167568223	433.466002827932	0	98.5944538976442	165.073199352064	33.6558574149407	0	0	0	0	0	0	124.596980682899	511.879254996307	823.512584572575	618.717804577097	474.606195509276	559.049615653389	592.392495571866	3479.58142955123	843.966196932849	507.132455752693	74.8880236825886	761.314004546801	112.414937022342	122.423820247553	1627.45847946554	375.466830425829	0	478.683865550011	426.621940435045	61.4584709747006	65.2997683817215	194.244408674696	671.299952614121	612.766017047151	208.173083428486
NC 014246.1 Mobiluncus curtisii ATCC 43063- complete genome	265.339341009109	72.229232470507	103.875922288345	0	311.227613981278	79.4110453352364	0	125.455780851835	218.717397437944	375.145486108832	384.080995000226	132.512111607001	1696.25681082874	58.4746421790459	155.490284189592	30.9471914031178	27.5123902049288	69.8426445218922	337.030558560745	260.079601696759	48.2978509146768	65.7296359317628	47.1637712434469	0	181.644322252597	28.4187791292486	117.315043448799	109.102890571983	49.1888270530679	213.498267861866	166.129307577199	0	43.3427676090829	0	94.9212391018552	79.864230807627	53.853863233806	77.3240317678052	177.677094091126	72.4474936789562	74.8880236825886	58.5626157343693	56.207468511171	61.2119101237766	0	166.874146855924	0	205.150228092862	0	122.916941949401	0	64.7481362248988	0	0	208.173083428486
NC 014136.1 Leuconostoc kimchii IMSNU 11154- complete genome	0	0	0	377.072812760144	0	0	0	25.0911561703669	0	0	0	331.280279017502	0	0	51.8300947298641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.3834093642873	0	0	0	64.7481362248988	0	0	0
NC 014150.1 Brachyspira murdochii DSM 12563- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284.763717305566	79.864230807627	0	0	0	0	0	0	0	0	0	0	0	0	670.405906397927	0	65.2997683817215	0	0	262.614007305922	0
NC 014218.1 Arcanobacterium haemolyticum DSM 20595- complete genome	0	0	0	0	0	26.4703484450788	0	0	27.339674679743	0	0	0	0	0	0	0	0	0	0	0	0	16.4324089829407	0	0	25.9491888932282	0	0	0	0	0	0	0	43.3427676090829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC 014319.1 Leuconostoc gasicomitatum LMG 18811 complete genome- type strain LMG 18811T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.9150473649321	92.8415742093534	0	0	0	0	48.2978509146768	49.2972269488221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.5945569025209	0	0	136.766818728575	0	0	0	129.496272449798	0	0	104.086541714243
NC 014304.1 Erwinia billingiae strain Eb661 complete plasmid pEB102	0	0	0	29.0056009815495	0	0	0	0	0	0	0	0	0	0	0	30.9471914031178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.3427676090829	0	0	79.864230807627	0	0	0	72.4474936789562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC 014306.1 Erwinia billingiae strain Eb661 complete chromosome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309.471914031178	0	0	0	0	0	0	0	0	25.9491888932282	0	0	0	0	0	0	219.376823569846	0	0	0	399.321154038135	107.707726467612	77.3240317678052	0	72.4474936789562	0	0	56.207468511171	0	62.5945569025209	0	0	0	0	61.4584709747006	0	0	0	0	0
NC 014314.1 Dehalogenimonas lykanthroporepellens BL-DC-9- complete genome	176.892894006073	0	0	0	0	0	0	0	0	0	32.0067495833521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.5514452859914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC 014365.1 Desulfarculus baarsii DSM 2075- complete genome	235.857192008097	0	0	0	0	0	0	0	0	0	192.040497500113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272.757226429957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC 014393.1 Clostridium cellulovorans 743B- complete genome	176.892894006073	216.687697411521	259.689805720863	145.028004907748	0	0	86.1331264989856	0	27.339674679743	328.252300345228	224.047247083465	0	102.184145230647	0	362.810663109049	123.788765612471	0	0	337.030558560745	606.852403959105	0	213.621316778229	23.5818856217234	0	674.678911223932	0	0	0	0	26.6872834827332	747.581884097397	0	1300.28302827249	618.717804577097	949.212391018552	878.506538883897	0	1237.18450828488	133.257820568345	72.4474936789562	0	1581.19062482797	224.829874044684	918.178651856649	2378.59316229579	1084.68195456351	198.528309640634	478.683865550011	304.729957453603	3687.50825848204	457.098378672051	2007.19222297186	197.441162533565	875.380024353072	624.519250285457
NC 014387.1 Butyrivibrio proteoclasticus B316 chromosome 1- complete sequence	0	252.802313646775	259.689805720863	725.140024538738	129.678172492199	185.292439115552	129.199689748478	301.093874044403	328.076096156917	234.46592881802	384.080995000226	629.432530133254	429.173409968717	6636.8718873217	103.660189459728	278.52472262806	275.123902049288	244.449255826623	3100.68113875885	86.6932005655865	72.4467763720152	345.080588641755	47.1637712434469	185.107215782174	337.339455611966	0	117.315043448799	327.308671715948	221.349721738805	747.243937516529	290.726288260099	365.628039283077	173.371070436332	353.553031186913	1044.13363012041	638.913846461016	269.26931616903	927.888381213662	266.515641136689	1883.63483565286	299.552094730354	937.00185174991	1292.77177575693	612.119101237766	312.972784512604	1585.30439513128	397.056619281268	888.984321735735	609.459914907207	3195.84049068443	457.098378672051	64.7481362248988	631.811720107408	525.228014611843	416.346166856972
NC 014378.1 Acetohalobium arabaticum DSM 5501- complete genome	0	0	0	0	0	0	0	0	0	0	0	66.2560558035004	0	29.2373210895229	25.9150473649321	30.9471914031178	27.5123902049288	52.3819833914191	0	43.3466002827932	0	0	0	0	51.8983777864563	0	46.9260173795198	0	0	0	0	0	0	176.776515593456	0	0	0	0	44.4192735227815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC 014551.1 Bacillus amyloliquefaciens DSM7 complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.9150473649321	0	0	17.460661130473	539.248893697192	0	0	0	0	0	0	0	0	0	0	1894.79712727406	0	0	736.827049354409	88.3882577967282	0	4312.66846361186	0	154.64806353561	0	796.922430468518	0	0	0	0	62.5945569025209	166.874146855924	0	0	0	61.4584709747006	0	0	0	0	0
NC 014410.1 Thermoanaerobacterium thermosaccharolyticum DSM 571- complete genome	0	72.229232470507	0	0	25.9356344984398	0	430.665632494928	50.1823123407339	0	140.679557290812	0	66.2560558035004	0	0	181.405331554524	0	0	0	0	0	0	0	0	0	0	0	0	0	49.1888270530679	0	0	0	0	88.3882577967282	0	0	0	154.64806353561	0	289.789974715825	0	0	0	61.2119101237766	62.5945569025209	41.718536713981	99.264154820317	0	0	61.4584709747006	0	0	0	0	156.129812571364
NC 014550.1 Arthrobacter arilaitensis RE117 chromosome- complete sequence	0	0	0	0	0	26.4703484450788	0	0	0	0	0	33.1280279017502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104.086541714243
NC 014618.1 Enterobacter lignolyticus SCF1- complete genome	0	0	0	551.106418649441	25.9356344984398	0	0	0	0	0	0	0	0	0	25.9150473649321	495.155062449885	0	0	134.812223424298	0	24.1489254573384	3253.61697862226	94.3275424868938	33.6558574149407	415.187022291651	0	0	0	122.97206763267	0	332.258615154399	3948.78282425723	1040.22642261799	618.717804577097	0	2316.06269342118	3177.37793079455	2319.72095303416	977.224017501194	434.684962073737	0	175.687847203108	393.452279578197	61.2119101237766	62.5945569025209	333.748293711848	0	205.150228092862	121.891982981441	245.833883898802	652.997683817215	258.992544899595	0	87.5380024353072	0
NC 014614.1 Clostridium sticklandii str. DSM 519 chromosome- complete genome	29.4821490010121	0	51.9379611441725	0	77.8069034953195	79.4110453352364	0	0	82.0190240392292	93.7863715272079	64.0134991667043	0	0	0	0	61.8943828062356	27.5123902049288	0	0	0	0	0	23.5818856217234	0	233.542700039054	0	23.4630086897599	27.2757226429957	24.5944135265339	53.3745669654664	0	0	0	0	189.84247820371	79.864230807627	215.415452935224	0	0	0	0	58.5626157343693	0	122.423820247553	0	41.718536713981	0	341.917046821437	0	0	65.2997683817215	0	0	0	0
NC 014632.1 Ilyobacter polytropus DSM 2926- complete genome	0	0	0	261.050408833946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351.375694406216	0	0	0	0	0	0	0	0	0	0	0	0	0
NC 014622.2 Paenibacillus polymyxa SC2- complete genome	0	0	0	0	0	0	0	0	0	0	32.0067495833521	0	20.4368290461294	0	0	30.9471914031178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.2119101237766	0	0	0	0	0	0	0	0	0	0	52.0432708571214
NC 015160.1 Odoribacter splanchnicus DSM 20712- complete genome	29865.4169380253	225824.69531904	924703.460210847	1852036.62827292	784708.557384796	54290.6846608566	953838.242849766	159730.300180556	30757.1340147109	254489.319139079	949896.314134725	38892.3047566548	49947.6101887402	51867.0076128137	50041.9564616838	759598.812989527	537096.88158062	93641.5256427269	259850.560650334	476075.710905918	10504.7825739422	169976.838519539	1249.83993795134	13479.1708946838	1024370.18074908	801352.733886552	611516.395481212	465214.725398935	430377.642300817	16412.6793418809	209239.862893482	70419.9603659205	428486.600583394	261806.019593909	301564.776626594	102465.808126185	108515.534416119	1268810.03727792	32070.7154834483	2522549.28240758	1847412.65622578	756160.494362177	1517208.19752204	1511934.18005728	230973.914970302	1271998.18440928	682540.3285445	1272410.09804129	1885425.19275693	2112634.93975533	199817.291248068	395934.853015256	1650450.16585058	103644.994883404	1426401.96765198
NC 014925.1 Staphylococcus pseudintermedius HKU10-03- complete genome	0	0	363.565728009208	232.044807852396	0	0	0	25.0911561703669	0	0	160.033747916761	0	0	29.2373210895229	25.9150473649321	495.155062449885	27.5123902049288	52.3819833914191	0	0	845.212391006844	131.459271863526	495.219598056192	168.279287074704	207.593511145825	0	0	0	73.7832405796018	53.3745669654664	207.661634471499	0	0	0	0	0	0	0	0	0	0	0	112.414937022342	0	0	0	0	205.150228092862	0	0	65.2997683817215	0	0	0	52.0432708571214
NC 014643.1 Rothia dentocariosa ATCC 17931- complete genome	0	144.458464941014	155.813883432518	2059.39766969002	181.549441489079	423.525575121261	129.199689748478	25.0911561703669	246.057072117687	750.290972217663	224.047247083465	1689.52942298926	20.4368290461294	2514.40961369897	259.150473649321	1052.20450770601	110.049560819715	139.685289043784	202.218335136447	866.932005655864	96.5957018293536	197.188907795288	1108.348624221	100.967572244822	804.424855690073	170.512674775492	140.778052138559	27.2757226429957	73.7832405796018	26.6872834827332	290.726288260099	292.502431426461	433.427676090829	530.329546780369	0	399.321154038135	0	77.3240317678052	88.8385470455631	144.894987357912	74.8880236825886	878.43923601554	281.037342555855	122.423820247553	125.189113805042	625.778050709716	198.528309640634	957.367731100022	60.9459914907207	184.375412924102	65.2997683817215	323.740681124494	197.441162533565	612.766017047151	260.216354285607
NC 014644.1 Gardnerella vaginalis ATCC 14019 chromosome- complete genome	0	0	0	0	25.9356344984398	0	215.332816247464	0	0	0	0	132.512111607001	61.3104871383882	0	0	0	385.173462869003	0	0	0	0	0	34665.3718639335	0	0	0	0	0	49.1888270530679	0	0	0	216.713838045415	0	949.212391018552	0	0	0	799.546923410068	0	0	527.063541609324	0	0	2691.5659468084	23278.9434864014	0	0	0	0	0	1683.45154184737	78.976465013426	0	0
NC 014833.1 Ruminococcus albus 7- complete genome	1886.85753606478	0	727.131456018415	0	77.8069034953195	1085.28428624823	43.0665632494928	1430.19590171092	0	0	32.0067495833521	165.640139508751	2411.54582744327	29.2373210895229	25.9150473649321	711.785402271709	0	34.9213222609461	2089.58946307662	4378.00662856212	0	230.05372576117	0	0	2075.93511145825	483.119245197226	1102.76140841872	0	1500.25922511857	53.3745669654664	41.5323268942998	0	346.742140872663	1414.21212474765	94.9212391018552	0	53.853863233806	309.296127071221	133.257820568345	72.4474936789562	0	1698.31585629671	0	244.847640495106	0	250.311220283886	1191.1698578438	3008.87001202864	243.783965962883	61.4584709747006	326.498841908608	323.740681124494	39.488232506713	0	1040.86541714243
NC 014814.1 Mycobacterium gilvum Spyr1- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.3834093642873	0	184.375412924102	0	0	0	0	988.822146285307
NC 014752.1 Neisseria lactamica 020-06 complete genome	0	0	0	0	25.9356344984398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.1489254573384	0	0	16.8279287074704	0	0	0	0	0	0	0	658.130470709538	43.3427676090829	0	664.448673712987	559.049615653389	0	0	0	0	149.776047365177	58.5626157343693	0	0	563.351012122688	41.718536713981	0	136.766818728575	304.729957453603	122.916941949401	0	0	0	262.614007305922	0
NC 014734.1 Paludibacter propionicigenes WB4- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265.164773390185	284.763717305566	0	0	0	0	0	0	117.125231468739	0	0	0	0	0	0	121.891982981441	0	0	0	0	0	0
NC 014664.1 Rhodomicrobium vannielii ATCC 17100- complete genome	117.928596004049	0	0	87.0168029446486	0	0	86.1331264989856	0	0	0	0	33.1280279017502	40.8736580922588	29.2373210895229	129.57523682466	0	0	0	202.218335136447	130.03980084838	0	0	0	0	0	28.4187791292486	211.167078207839	0	0	0	0	0	0	0	0	0	0	0	355.354188182252	0	0	0	0	122.423820247553	0	375.466830425829	0	0	182.837974472162	0	0	0	0	0	0
NC 014828.1 Ethanoligenens harbinense YUAN-3- complete genome	117.928596004049	0	259.689805720863	0	25.9356344984398	26.4703484450788	129.199689748478	326.18503021477	328.076096156917	93.7863715272079	96.0202487500564	0	122.620974276776	146.186605447615	259.150473649321	0	110.049560819715	0	0	43.3466002827932	0	16.4324089829407	0	16.8279287074704	103.796755572913	56.8375582584972	211.167078207839	900.098847218858	0	0	498.387922731598	146.251215713231	43.3427676090829	441.941288983641	0	0	0	2938.3132071766	44.4192735227815	0	74.8880236825886	0	0	0	0	41.718536713981	0	0	60.9459914907207	122.916941949401	65.2997683817215	0	473.858790080556	0	156.129812571364
NC 014824.1 Ruminococcus albus 7 plasmid pRUMAL01- complete sequence	0	0	0	0	0	52.9406968901576	0	0	0	0	0	0	0	0	0	1794.93710138083	0	0	0	86.6932005655865	0	32.8648179658814	0	0	0	0	0	0	0	0	0	0	0	88.3882577967282	0	0	0	0	0	0	0	0	0	0	0	0	0	68.3834093642873	0	0	0	0	0	0	0
NC 014844.1 Desulfovibrio aespoeensis Aspo-2- complete genome	206.375043007085	0	51.9379611441725	0	0	0	0	0	0	0	64.0134991667043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	545.514452859914	24.5944135265339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC 015125.1 Microbacterium testaceum StLB037 DNA- complete genome	0	0	0	0	0	26.4703484450788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.1256078566153	0	176.776515593456	0	0	0	0	44.4192735227815	72.4474936789562	0	0	0	0	0	41.718536713981	0	0	0	0	0	0	39.488232506713	0	156.129812571364
NC 014931.1 Variovorax paradoxus EPS- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205.150228092862	0	0	0	0	0	0	52.0432708571214
NC 015145.1 Pseudarthrobacter phenanthrenivorans Sphe3- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.718536713981	0	683.834093642873	0	122.916941949401	0	0	0	0	104.086541714243
NC 015138.1 Acidovorax avenae subsp. avenae ATCC 19860- complete genome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125.189113805042	0	0	1504.43500601432	0	0	0	0	0	0	364.30289599985
NC 015385.1 Treponema succinifaciens DSM 2489- complete genome	176.892894006073	252.802313646775	8413.94970535595	29.0056009815495	4331.25096123945	4208.78540276753	861.331264989856	326.18503021477	82.0190240392292	2250.87291665299	11138.3488550065	3180.29067856802	6212.79603002334	380.085174163798	1295.7523682466	990.31012489977	3218.94965397667	244.449255826623	337.030558560745	130.03980084838	1762.8715583857	115.026862880585	70.7456568651703	0	103.796755572913	1761.96430601341	5631.12208554238	5346.04163802716	172.160894685738	400.309252240998	290.726288260099	438.753647139692	260.056605654497	13383484.8308072	3155941.35765848	14295.6973145652	107.707726467612	6881.83882733466	133.257820568345	362.237468394781	299.552094730354	0	56.207468511171	61.2119101237766	438.161898317646	208.592683569905	397.056619281268	0	0	245.833883898802	0	0	0	0	1457.2115839994
NC 015164.1 Bacteroides salanitronis DSM 18170- complete genome	7517.94799525809	2528.02313646774	7946.50805505839	11051.1339739704	7806.62598403039	1535.28020981457	22093.1469469898	218669.426024748	87568.977999217	16365.7218314978	14979.1588050088	24614.1247310004	37930.7547096162	8566.53507923022	362.810663109049	11171.9360965255	7043.17189246177	2985.77305331089	2291.80779821306	11053.3830721123	212003.416589974	53668.2477382843	12451.23560827	1817.4163004068	2361.37618928376	17733.3181766511	13749.3230921993	10364.7746043384	23192.5319555215	106.749133930933	207.661634471499	1316.26094141908	26092.3461006679	10076.261388827	13858.5009088709	4951.58231007288	5062.26314397776	2629.01708010538	1066.06256454676	1956.08232933182	13404.9562391834	5270.63541609324	6688.68875282934	5019.37663014968	18465.3942862437	16645.6961488784	3474.24541871109	8342.77594244305	5789.86919161846	5101.05309090015	3722.08679775813	2978.41426634534	16229.663560259	437.690012176536	4475.72129371244
NC 015165.1 Bacteroides salanitronis DSM 18170 plasmid pBACSA01- complete sequence	52478.2252218016	0	0	0	0	0	0	0	1421.66308334664	23962.4179252016	288.060746250169	265.024223214002	0	0	0	79131.9684177722	0	977.79702330649	6808.01728292704	66320.2984326736	0	16185.9228481966	0	0	0	0	0	0	3271.05699902901	0	0	1170.00972570585	823.512584572575	0	0	79.864230807627	161.561589701418	0	0	0	673.992213143297	1639.75324056234	0	0	0	7717.92929208649	99.264154820317	0	0	1413.54483241811	0	0	2606.22334544306	0	104.086541714243
NC 015311.1 Prevotella denticola F0289- complete genome	0	1300.12618446913	4362.78873611049	116.022403926198	0	0	1808.7956564787	0	27.339674679743	0	96.0202487500564	0	0	87.7119632685688	0	92.8415742093534	27.5123902049288	17.460661130473	5122.86449012332	86.6932005655865	0	0	0	0	25.9491888932282	0	234.630086897599	27.2757226429957	860.804473428688	0	0	8482.57051136738	2687.25159176314	3093.58902288549	2657.79469485195	6948.18808026355	3177.37793079455	231.972095303416	88.8385470455631	289.789974715825	9660.55505505393	1756.87847203108	1292.77177575693	2081.2049442084	8512.85973874284	2002.48976227109	8933.77393382853	6975.10775515731	6338.38311503495	7129.18263306527	783.597220580659	3690.64376481923	1974.41162533565	8666.26224109542	4267.54821028396
NC 015214.1 Lactobacillus amylovorus strain 30SC- complete genome	29.4821490010121	144.458464941014	103.875922288345	87.0168029446486	25.9356344984398	26.4703484450788	129.199689748478	100.364624681468	2132.49462501996	46.893185763604	32.0067495833521	530.048446428003	81.7473161845176	0	77.7451420947962	92.8415742093534	0	17.460661130473	134.812223424298	0	0	1331.0251276182	0	0	129.745944466141	0	187.704069518079	0	11928.290560369	26.6872834827332	41.5323268942998	292.502431426461	0	176.776515593456	189.84247820371	0	0	309.296127071221	88.8385470455631	289.789974715825	524.21616577812	819.876620281171	505.867216600539	122.423820247553	0	41.718536713981	198.528309640634	341.917046821437	670.405906397927	245.833883898802	0	194.244408674696	513.347022587269	262.614007305922	1301.08177142804
NC 015172.1 Syntrophobotulus glycolicus DSM 8271- complete genome	0	36.1146162352535	0	0	0	0	43.0665632494928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309.296127071221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC 015213.1 Lactobacillus amylovorus strain 30SC plasmid pRKC30SC1- complete sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.5944135265339	0	0	0	0	0	0	0	161.561589701418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC 015177.1 Pseudopedobacter saltans DSM 12145- complete genome	0	0	0	0	0	0	0	0	0	0	32.0067495833521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.766818728575	0	0	0	0	0	0	0
