#Taxonomy	CS.079	CS.145	CS.146	CS.165	CS.166	CS.177	CS.178	CS.181	CS.222	CS.248	CS.249	CS.255	CS.256	CS.262	CS.268	CS.275	CS.290	CS.308.0	CS.311	CS.312	CS.325	CS.326	CS.335	CS.358	CS.360	CS.369	CS.370	CS.391	CS.393	L.002.M1	L.002.M6.0	L.003.M1	L.003.M6	L.022.M1	L.022.M6	L.024.M1	L.024.M6	L.031.M1	L.031.M6	L.034.M6	T.CS.008	T.CS.018	T.CS.030	T.CS.042	T.CS.051	T.CS.061	T.CS.065	T.CS.069	T.CS.070	T.CS.071	T.CS.073	T.CS.081	T.CS.084	T.CS.087	T.CS.089
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia	0	0	0	0	0	1.69410185205038e-05	1.29199634106636e-06	2.50911624660297e-07	3.00736585917982e-06	0	0	1.65640359002288e-06	0	0	1.29575303983663e-06	3.09472105577028e-06	0	3.49213222609461e-07	0	0	0	1.64323981819852e-07	2.35819134270227e-07	0	0	2.84187791292486e-07	0	0	0	0	4.15323786423896e-07	4.38753326298655e-06	3.46742742024267e-06	8.83873203085778e-07	0	7.9864358373738e-07	3.76974403438007e-06	0	0	7.24474936789562e-07	0	0	0	6.12119475927789e-07	0	4.17186063315494e-07	0	0	0	0	0	0	3.9488232506713e-07	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Globicatella	5.89642110824414e-07	0	0	2.90055589153661e-07	0	0	0	0	0	0	0	0	0	0	0	3.09472105577028e-07	0	0	0	4.33465627042707e-07	0	0	0	0	0	0	0	0	0	2.66873333376033e-07	0	0	0	0	0	1.59728716747476e-06	0	6.18593689107184e-06	1.33257583800142e-06	0	0	5.85625814385898e-07	5.62075316968323e-07	0	0	8.34372126630989e-07	9.92639577532596e-07	0	0	3.07291410590491e-06	1.30599536763443e-06	1.94244534444412e-06	0	1.75076004870614e-06	5.20429729236025e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Ignavigranum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59150607967326e-07	0	2.75123902049288e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7324211138398e-07	4.88611140600521e-06	0	0	0	0	0	0	0	0	1.3677439473911e-06	0	0	0	0	0	0	5.20429729236025e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	2.94821055412207e-07	0	0	0	0	2.64703414382872e-07	0	0	0	1.87572567136911e-06	0	0	0	0	2.59150607967326e-07	3.09472105577028e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.300285282591e-06	0	0	0	0	1.54648422276796e-06	8.88383892000947e-07	0	0	0	0	0	0	4.17186063315494e-07	0	0	0	6.14582821180982e-07	0	0	0	0	5.20429729236025e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alkalibacterium	0	0	0	0	0	0	0	0	0	0	0	3.31280718004577e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66873333376033e-07	0	3.65627771915546e-06	0	0	0	0	0	0	1.33257583800142e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Allofustis	0	0	0	2.61050030238295e-06	0	5.29406828765744e-07	0	0	1.0935875851563e-06	0	3.20067495833521e-07	0	0	0	0	0	2.75123902049288e-07	0	0	0	0	0	0	0	0	0	0	0	2.45945707976856e-07	0	0	0	4.33428427530333e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.78710381586884e-06	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Alloiococcus	0	0	0	0	7.78069034953195e-07	2.64703414382872e-06	0	2.50911624660297e-07	0	0	0	6.62561436009154e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84187791292486e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Atopococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64323981819852e-07	0	0	0	0	0	0	0	0	0	7.31255543831092e-07	0	0	0	1.59728716747476e-06	0	0	1.33257583800142e-06	0	0	0	0	0	0	4.17186063315494e-07	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Atopostipes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15323786423896e-07	7.31255543831092e-07	0	0	0	8.78507942111119e-06	0	7.7324211138398e-07	0	0	0	0	0	6.12119475927789e-07	0	0	0	0	6.09478116078764e-07	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Carnobacterium	8.84463166236621e-07	0	0	1.50828906359904e-05	0	0	0	5.01823249320594e-07	0	0	0	0	0	0	0	3.09472105577028e-07	0	0	0	4.33465627042707e-07	0	1.64323981819852e-07	0	0	7.78475464788776e-06	0	0	0	0	0	0	0	1.08357106882583e-05	0	0	2.95498125982831e-05	0	0	4.44191946000474e-07	7.24474936789562e-07	7.48880797647915e-07	0	1.12415063393665e-06	6.12119475927789e-07	1.31448404936201e-05	0	0	1.3677439473911e-06	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Dolosigranulum	0	0	0	2.90055589153661e-07	7.78069034953195e-07	3.44114438697733e-06	0	2.50911624660297e-07	0	0	0	0	0	9.94069498322362e-06	0	0	0	0	0	0	0	0	0	0	1.29745910798129e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1712516287718e-06	0	0	6.25944785410479e-07	0	9.92639577532596e-07	6.83871973695548e-07	0	6.14582821180982e-07	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella	2.03426528234423e-05	4.3337570784699e-06	1.55813964359114e-06	2.58149474346759e-05	7.78069034953195e-07	2.91173755821159e-06	4.30665447022121e-07	2.50911624660297e-06	1.36698448144537e-05	9.37862835684555e-07	2.56053996666817e-06	2.61711767223616e-05	4.29173760806749e-06	4.21017669877706e-05	0	1.70209658067365e-05	1.4306442906563e-05	4.0159520600088e-06	8.76280042924241e-06	1.0403175049025e-05	6.76169422942525e-06	4.27242352731615e-05	7.35755698923108e-05	4.54354151560092e-06	1.58290011173718e-05	4.26281686938729e-06	1.87704025477067e-06	1.52744046800776e-05	5.16485986751397e-06	1.52117800024339e-05	1.66129514569558e-06	5.41129102435008e-05	0.000206745359931969	6.18711242160045e-06	3.60697627179136e-05	8.06630019574754e-05	1.93872550339546e-05	6.95917900245582e-06	9.32803086600994e-06	2.17342481036869e-06	5.24216558353541e-06	4.33363102645565e-05	6.18282848665155e-06	7.34543371113347e-06	8.51284908158251e-05	3.75467456983945e-06	1.58822332405215e-05	1.91484152634754e-05	2.3160168410993e-05	8.11249323958897e-05	6.52997683817215e-07	5.17985425185099e-06	3.15905860053704e-06	3.5890580998476e-05	1.35311729601366e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Jeotgalibaca	0	0	0	0	0	0	0	0	0	4.68931417842278e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.31255543831092e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Trichococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.69260063692668e-07	5.45514452859914e-07	0	0	0	0	1.300285282591e-06	0	0	1.59728716747476e-06	0	0	1.33257583800142e-06	0	0	0	0	0	6.25944785410479e-07	4.17186063315494e-07	0	0	0	6.14582821180982e-07	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	2.94821055412207e-07	0	0	8.70166767460984e-07	0	0	0	0	1.0935875851563e-06	0	0	0	0	0	0	9.28416316731083e-07	0	3.49213222609461e-07	0	3.03425938929895e-06	4.82978159244661e-07	0	0	0	5.18983643192518e-07	0	0	0	7.37837123930567e-07	0	0	6.58129989447983e-06	1.34362812534403e-05	0	0	4.15294663543438e-05	0	6.18593689107184e-06	3.10934362200331e-05	0	0	0	0	6.12119475927789e-07	0	0	9.92639577532596e-07	0	1.21895623215753e-06	7.98957667535277e-06	1.95899305145165e-06	0	0	8.75380024353072e-07	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	5.39522531404339e-05	2.34745175083786e-05	1.29844970299261e-05	0.000920346384384567	1.16710355242979e-05	3.44114438697733e-06	0.000173127509702893	2.83530135866136e-05	0.000521094484326976	0	5.47315417875322e-05	2.61711767223616e-05	3.67863223548642e-06	2.04661367301663e-06	2.28052535011247e-05	2.66146010796244e-05	0.000155169880755798	2.96831239218042e-05	3.30290170025291e-05	0.000273950276290991	4.22605889339078e-05	1.46248343819668e-05	7.78203143091749e-06	2.64198525166424e-05	0.000110543516000006	3.55234739115608e-05	0.000218675189680783	3.8186011700194e-05	3.95972589842737e-05	0.000202556860032409	8.30647572847792e-05	0.00065666747836032	0.00235438321834477	0.000250136116473275	3.70189669999639e-05	0.0113990398706836	1.93872550339546e-05	0.00210631151140996	0.00508644197365142	2.24587230404764e-05	7.48880797647915e-06	5.62200781810462e-05	3.42865943350677e-05	0.000632931538109334	6.19685337556374e-05	5.00623275978593e-05	0.000894368259356869	0.000283806869083653	0.000312052795432327	0.000157333202222331	0.000108397615513658	3.8201425107401e-05	2.21134102037593e-05	0.000464826792931481	0.000303410532144602
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Tetragenococcus	2.94821055412207e-07	0	0	4.35083383730492e-06	0	0	0	1.25455812330149e-06	8.20190688867224e-07	9.37862835684555e-07	0	6.62561436009154e-07	0	0	7.77451823901979e-07	0	0	0	0	1.30039688112812e-06	0	1.64323981819852e-07	0	1.68279315392627e-07	0	0	7.03890095539003e-07	1.36378613214979e-06	2.45945707976856e-07	2.66873333376033e-07	0	0	2.16714213765167e-06	0	0	5.43077636941419e-05	0	2.31972633415194e-06	1.11047986500118e-05	0	0	5.85625814385898e-07	0	1.22423895185558e-06	0	2.92030244320846e-06	7.94111662026077e-06	0	0	1.41354048871626e-05	0	0	0	0	3.12257837541615e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Vagococcus	0	0	0	7.2803952877569e-05	0	0	0	0	0	0	0	3.31280718004577e-07	0	2.92373381859518e-07	0	1.23788842230811e-06	0	0	0	0	0	1.64323981819852e-07	2.35819134270227e-07	0	5.18983643192518e-07	0	0	0	0	0	0	7.31255543831092e-07	0	8.83873203085778e-07	0	1.19796537560607e-05	0	7.7324211138398e-07	0	0	0	5.85625814385898e-07	0	1.22423895185558e-06	0	0	0	0	2.43791246431506e-06	3.68749692708589e-06	0	0	0	1.75076004870614e-06	0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0	0	3.11627928718228e-06	2.90055589153661e-07	7.78069034953195e-07	0	4.30665447022121e-07	5.01823249320594e-07	5.46793792578149e-07	0	6.40134991667043e-07	1.98768430802746e-06	2.04368457527023e-07	5.84746763719036e-07	1.29575303983663e-06	0	0	1.7460661130473e-07	2.69624628592074e-06	2.16732813521353e-06	0	4.92971945459556e-07	0	1.00967589235576e-06	0	2.84187791292486e-07	7.03890095539003e-07	1.09102890571983e-06	9.83782831907422e-07	2.66873333376033e-07	8.30647572847792e-07	7.31255543831092e-06	8.66856855060667e-07	0	0	3.9932179186869e-06	0	0	4.44191946000474e-07	0	0	0	5.62075316968323e-07	1.04060310907724e-05	0	8.34372126630989e-07	0	0	1.40179966698116e-05	4.24062146614878e-05	6.52997683817215e-07	1.94244534444412e-06	0	6.12766017047151e-06	7.65031701976956e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	5.30677899741973e-05	1.95019068531145e-05	0.00693735707314894	8.46962320328691e-05	0.000363876952013111	1.40292809622922e-05	4.9957191854566e-05	2.40875159673885e-05	0.0003928713399674	4.26727590236473e-05	6.40134991667043e-06	0.000608562678974408	5.10921143817558e-06	0.000270153004838195	2.25461028931574e-05	0.000104911043790612	1.10049560819715e-05	2.07781867452629e-05	3.23549554310489e-05	0.00024187381988983	8.21062870715923e-06	0.000330455527439722	4.31549015714515e-05	5.46907775026037e-05	1.27150992582167e-05	0.000290439922700921	2.95633840126381e-05	2.34571214729763e-05	0.00114069619359666	1.81473866695702e-05	0.000331843705352693	0.0153878104088377	0.00265084826277552	0.000150258444524582	1.61364727948561e-05	9.34412992972735e-05	1.34633715513574e-05	0.000631738805000711	0.00390044947783016	2.82545225347929e-05	1.797313914355e-05	4.86069425940295e-05	5.84558329647056e-05	0.000304223379536111	0.000174012650344113	2.29452334823522e-05	2.77939081709127e-05	4.03484464480374e-05	0.00100624836964604	0.000227395643836963	0.000183492349152638	0.000214963951451816	2.01389985784236e-05	4.8145901339419e-05	0.00760764178197221
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus	2.94821055412207e-07	0	0	0	5.18712689968797e-07	0	0	0	0	4.68931417842278e-07	0	6.62561436009154e-07	2.04368457527023e-07	2.92373381859518e-07	1.29575303983663e-05	0	0	6.98426445218922e-07	3.37030785740093e-06	1.0403175049025e-05	7.24467238866991e-07	3.28647963639704e-07	0	6.73117261570507e-07	2.59491821596259e-07	5.68375582584972e-07	0	0	1.72161995583799e-06	2.72210800043554e-05	4.15323786423896e-07	6.58129989447983e-06	0	0	0	7.9864358373738e-07	0	1.15986316707597e-05	1.46583342180156e-05	0	0	5.85625814385898e-07	1.12415063393665e-06	1.10181505667002e-05	6.25944785410479e-07	0	0	0	1.95032997145205e-05	0	0	0	0	8.75380024353072e-07	3.48687918588137e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Sharpea	7.37052638530518e-06	3.68369351669941e-05	1.24651171487291e-05	3.74171710008223e-05	1.50426680090951e-05	1.93233492499496e-05	8.18264349342029e-06	7.02552549048832e-06	7.65511309609409e-06	5.62717701410733e-06	6.72141741250395e-06	1.92142816442655e-05	9.80968596129711e-06	3.85932864054564e-05	1.1143476142595e-05	6.34417816432907e-05	8.52884096352792e-06	1.7460661130473e-06	2.8984647573648e-05	4.76812189746977e-06	1.08670085830049e-05	3.94377556367645e-06	7.07457402810681e-06	4.03870356942304e-06	4.4113609671364e-06	3.69444128680232e-06	1.1966131624163e-05	5.7279017550291e-06	4.18107703560654e-06	0.000146780333356818	8.43107286440509e-05	0.000193782719115239	0.00023361792243885	6.54066170283476e-05	0.000138583825179352	0.000202056826685557	2.26184642062804e-05	8.11904216953179e-05	7.46242469280796e-05	0.000193434808122813	7.71347221577353e-05	1.46406453596475e-05	6.23903601834839e-05	7.28422176354069e-05	1.4396730064441e-05	4.17186063315494e-05	6.25362933845535e-05	7.45420451328148e-05	3.59592088486471e-05	3.19583067014111e-05	5.55048031244633e-05	1.0359708503702e-05	3.47496446059074e-05	6.39027417777743e-05	8.3268756677764e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	0	0	0	4.06077824815126e-06	5.18712689968797e-07	0	4.30665447022121e-07	0	1.36698448144537e-06	0	0	9.93842154013731e-07	2.04368457527023e-07	0	0	1.54736052788514e-06	0	5.23819833914191e-07	0	4.33465627042707e-07	0	1.64323981819852e-07	0	0	0	2.84187791292486e-07	0	2.72757226429957e-07	0	2.66873333376033e-07	0	7.31255543831092e-07	4.33428427530333e-07	0	0	1.35769409235355e-05	2.15413944821718e-06	0	2.22095973000237e-06	0	0	0	0	0	0	3.75467456983945e-06	0	0	0	3.07291410590491e-06	0	6.47481781481374e-07	0	2.62614007305922e-06	1.04085945847205e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc	2.94821055412207e-07	2.8891713856466e-06	1.03875976239409e-06	0.00131047115179624	2.59356344984398e-07	1.32351707191436e-06	4.30665447022121e-07	2.50911624660297e-06	4.10095344433612e-06	9.37862835684555e-07	3.20067495833521e-07	6.42684592928879e-05	4.08736915054046e-07	0	6.86749111113415e-05	1.20694121175041e-05	0	2.61909916957096e-06	1.34812314296037e-06	2.60079376225624e-06	7.24467238866991e-07	7.06593121825363e-06	2.12237220843204e-06	1.51451383853364e-06	8.30373829108028e-06	1.9893145390474e-06	4.69260063692668e-07	2.45481503786961e-06	1.72161995583799e-06	1.01411866682893e-05	6.10525966043127e-05	3.65627771915546e-06	0	6.18711242160045e-06	1.89840856410071e-06	2.63552382633336e-05	6.89324623429498e-05	4.63945266830388e-06	1.51025261640161e-05	4.34684962073737e-06	4.49328478588749e-06	1.1712516287718e-06	5.62075316968323e-07	2.44847790371116e-06	1.87783435623144e-06	1.00124655195719e-05	1.78675123955867e-05	4.78710381586884e-06	9.08122392957359e-05	0.000117385318845568	4.37508448157534e-05	0.000240863222711071	1.18464697520139e-06	0.000247732546891919	1.87354702524969e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Oenococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33465627042707e-07	0	1.64323981819852e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7324211138398e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0817189169441e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella	5.89642110824414e-07	0	1.55813964359114e-06	4.69890054428931e-05	0	0	0	0	0.000273943690081653	0	0	0	0	2.92373381859518e-07	0	2.47577684461622e-06	0	2.2698859469615e-06	2.02218471444056e-06	8.66931254085414e-07	0	0	9.43276537080908e-07	1.48085797545512e-05	1.24556074366204e-05	0	0	0	0	1.84142600029463e-05	2.32581320397382e-05	4.7531610349021e-05	0	4.15420405450316e-05	0	0.000425677030132024	3.50047660335292e-05	0.000119852527264517	0.000330034615878352	0	0	1.52262711740334e-05	2.81037658484162e-06	1.22423895185558e-05	2.50377914164192e-06	1.96077449758282e-05	9.92639577532596e-06	5.47097578956439e-06	2.25506902949143e-05	6.8218693151089e-05	4.57098378672051e-06	5.17985425185099e-06	0	1.40060803896492e-05	0.000586524304849
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	3.83267372035869e-06	7.22292846411649e-07	3.63565916837932e-06	1.39226682793757e-05	5.44648324467237e-06	3.17644097259446e-06	8.61330894044241e-07	2.76002787126327e-06	8.20190688867224e-07	1.87572567136911e-06	3.20067495833521e-07	3.57783175444943e-05	3.06552686290535e-06	2.92373381859518e-07	1.03660243186931e-06	2.16630473903919e-06	2.75123902049288e-07	2.2698859469615e-06	6.74061571480185e-07	2.16732813521353e-06	4.82978159244661e-07	3.28647963639704e-06	9.43276537080908e-07	2.01935178471152e-06	3.1139018591551e-06	4.20597931112879e-05	9.38520127385337e-07	5.18238730216918e-06	8.8540454871668e-06	2.66873333376033e-07	8.30647572847792e-07	5.11878880681764e-06	3.900855847773e-06	0	9.49204282050357e-07	4.15294663543438e-05	1.61560458616289e-06	5.41269477968786e-06	2.66515167600284e-06	7.24474936789562e-07	0	5.85625814385898e-07	1.68622595090497e-06	1.83635842778337e-06	6.25944785410479e-07	1.12640237095183e-05	9.92639577532596e-07	2.73548789478219e-06	1.21895623215753e-06	7.98957667535277e-06	1.30599536763443e-06	4.53237247036961e-06	0	6.12766017047151e-06	5.20429729236025e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	4.45179793672433e-05	4.04483993990524e-05	5.19379881197046e-06	0.0152467720438622	1.63394497340171e-05	3.7058478013602e-06	1.72266178808848e-06	1.8567460224862e-05	3.44480089324234e-05	2.34465708921139e-06	5.76121492500338e-06	0.000441597197100101	1.28752128242025e-05	8.18645469206651e-06	2.87657174843732e-05	3.18756268744339e-05	0	0.000196257831106517	1.01109235722028e-05	4.33465627042707e-07	8.6936068664039e-06	0.000491164381659538	3.6316146677615e-05	0.000211022261502354	9.08221375586906e-06	0.00010628623394339	2.04128127706311e-05	0.000413499955267815	0.000881715363097027	4.8037200007686e-06	3.65484932053029e-05	0.00365335269698013	1.64702802461527e-05	4.41936601542889e-06	0	0.0184534586458359	0.0037611274765872	0.000459305814162084	0.000764898531012815	7.24474936789562e-06	1.49776159529583e-06	4.15794328213988e-05	0.000142767130509954	0.000200163068628387	8.76322699574671e-06	0.00170629099896037	6.94847704272817e-06	2.8722622895213e-05	7.61847645098455e-05	0.000102635331137224	2.61199073526886e-06	0.000224676178174037	1.06618227768125e-05	0.000130431623628608	1.30107432309006e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.000823730028821706	0.000861695365769097	0.000424852742819184	0.0397257234348963	0.00279560204258683	0.00193709958645386	0.00100603448424367	0.00152027353381674	0.00492551848354397	0.00140679425352683	0.000330949790691861	0.0124551611548181	0.00176553910457595	0.0016495706204514	0.000420342286123003	0.00226471686861269	0.000693862480968304	0.000254401832670992	0.000666646894193903	0.00356135359178288	0.000975374392594592	0.000736828734480216	0.00390422158697788	0.00170147215793485	0.0038150487611082	0.00937336592020007	0.000343498366623033	0.00114230726428866	0.001328352768783	0.000553228420088516	0.00047222314516397	0.00110346461564112	0.00152696835018936	0.0152724450761192	0.00280489865345881	0.0149154675698793	0.000474449213469834	0.00016702029605894	0.000245193954192261	0.0004788779332179	0.000586373664558318	0.00199932653031346	0.00310265574966514	0.000499489492357076	0.00243242143610512	0.00269043292232162	0.000687899227230089	0.00608098959010082	0.000421758856326505	0.00442991297507252	0.000680423586537539	0.00489690471334363	0.000170589164429	0.00251671757001508	0.00725270870663324
k__Bacteria;p__Firmicutes;c__Clostridia	1.17928422164883e-06	7.22292846411649e-07	2.07751952478818e-06	5.80111178307323e-07	7.78069034953195e-07	7.94110243148615e-07	3.01465812915484e-06	0	5.46793792578149e-07	2.81358850705367e-06	9.60202487500564e-07	3.31280718004577e-07	1.22621074516214e-06	1.46186690929759e-06	1.03660243186931e-06	1.54736052788514e-06	5.50247804098576e-07	1.57145950174257e-06	2.02218471444056e-06	1.30039688112812e-06	0	3.28647963639704e-07	2.35819134270227e-07	5.0483794617788e-07	2.59491821596259e-06	0	1.40778019107801e-06	8.18271679289871e-07	1.72161995583799e-06	1.6012400002562e-06	1.66129514569558e-06	0	8.66856855060667e-07	7.07098562468622e-06	1.89840856410071e-06	7.9864358373738e-07	5.38534862054295e-07	6.95917900245582e-06	3.99772751400426e-06	2.89789974715825e-06	7.48880797647915e-07	0	1.12415063393665e-06	2.44847790371116e-06	6.25944785410479e-07	8.34372126630989e-07	9.92639577532596e-07	4.10323184217329e-06	1.21895623215753e-06	6.14582821180982e-07	6.52997683817215e-07	1.29496356296275e-06	3.9488232506713e-07	0	2.60214864618012e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	0.0194537673413745	0.0142620333988212	0.0227519550757178	0.0194525780865903	0.0188217493118628	0.0188460889938173	0.0254729998604644	0.0291072539303424	0.0127110418991679	0.0233143322322824	0.0114580962833442	0.0280193918481091	0.0287064110180758	0.0257437686461124	0.0121741181104811	0.0177451305337868	0.0175047582678859	0.00627815531607289	0.0150720167382969	0.0220616665539656	0.009170547798658	0.0138963861705594	0.00808246500797776	0.00798401211880318	0.0272897169099921	0.016498238035694	0.0259043286659945	0.0230801709860501	0.0125648743291216	0.0185976019829756	0.01135370634947	0.00704199088709341	0.0142923023978127	0.0393244026784894	0.0525688315485129	0.00953021388473816	0.0035360199042485	0.0161290572013584	0.00923297378956584	0.0310922908621976	0.0134184461322553	0.0167330863944483	0.0182899308141492	0.0230175286533127	0.0136750157268627	0.0194800860404537	0.02337368413216	0.0213785217696965	0.0180655408386906	0.0234715325237229	0.0134857081661931	0.0151569010226975	0.0120593113252251	0.0207771448780202	0.0196571513029739
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Anaerovirgula	0	0	0	0	0	0	0	0	0	0	0	0	2.04368457527023e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45945707976856e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Fenollaria	0	0	5.19379881197046e-07	8.70166767460984e-07	1.81549441489079e-06	1.40292809622922e-05	0	0	5.46793792578149e-05	0	3.20067495833521e-07	9.93842154013731e-07	1.63494766021619e-06	8.77120145578554e-07	1.55490364780396e-06	0	2.75123902049288e-07	0	0	0	2.4148907962233e-07	4.92971945459556e-07	4.71638268540454e-07	3.36558630785254e-07	5.18983643192518e-07	1.13675116516994e-06	2.11167028661701e-06	1.14558035100582e-05	3.19729420369912e-06	0	7.06050436920623e-06	4.38753326298655e-06	1.73371371012133e-06	8.83873203085778e-07	1.51872685128057e-05	7.9864358373738e-07	0	0	3.99772751400426e-06	5.07132455752693e-06	0	0	1.12415063393665e-06	0	1.18929509227991e-05	3.5460815381817e-05	0	1.43613114476065e-05	1.21895623215753e-06	0	6.52997683817215e-07	0	2.76417627546991e-06	0	0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__Flavonifractor	0.00214069568334804	0.000185268115104588	0.000559891511930416	0.00147435255966806	0.00749851064618893	0.00127878219488365	0.00419382012310141	0.00124151071881915	0.00779645929147554	0.00286282630592711	0.00458048593287352	0.000597630415280257	0.00298909305979024	0.000250856361635467	0.0237244607075848	0.000226533581282384	0.000510629962203478	0.000886652372205421	0.000974693032360348	0.00820073619802097	0.00457573508068392	0.000515155683005236	0.000193135870967316	0.00231771101090265	0.000388718748751196	0.00166704558372172	0.000176911044012136	0.00221042456298837	0.000479840076262845	0.00337034332720592	0.00443275077250224	0.00554949832213415	0.00124177244487441	0.000321729845923223	0.00024014868335874	0.000218029698360305	0.00143842661654702	0.00154107152798827	0.000631196755266673	0.000382522766624889	0.000339243001334506	0.00217267177137168	0.000776226012733254	0.00021607817500251	0.000148974858927694	0.00154525717852059	0.000928118004992977	0.00148468605489304	0.000338260354423714	0.000323270563941197	0.0001782683676821	0.000279064647818472	0.000826093824040436	0.000255610967111097	0.000339320183461888
