#OTU ID	M5.8.22.17	M12.10.31.17	M36.3.13.18	M8.9.5.17	M20.10.31.17	M17.11.27.17	M18.11.14.17	M9.8.8.17	M11.10.31.17	M35.3.13.18	M19.12.11.17	M35.2.27.18	M21.12.19.17	M1.9.5.17	M21.11.8.17	M2.8.8.17	M6.9.5.17	M12.11.28.17	M17.11.14.17	M19.11.28.17	M4.9.5.17	M12.11.14.17	M11.11.14.17	M27.11.8.17	M30.11.8.17	M23.11.8.17	M11.11.27.17	M38.2.27.18	M2.7.25.17	M33.2.27.18	M5.7.25.17	M20.11.27.17	M12.12.11.17	M2.8.22.17	M19.10.31.17	M37.2.27.18	M14.11.27.17	M9.9.5.17	M17.10.31.17	M9.7.25.17	M18.11.28.17	M13.11.27.17	M2.9.5.17	M8.8.8.17	M24.12.19.17	M13.11.14.17	M21.11.22.17	M1.8.8.17	M8.8.22.17	M6.8.8.17	M10.7.25.17	M8.9.19.17	M22.12.19.17	M23.12.6.17	M7.8.8.17	M10.8.22.17	M1.7.25.17	M15.11.28.17	M23.11.22.17	M15.11.14.17	M3.7.11.17	M22.11.22.17	M37.4.9.18	M10.8.8.17	M27.11.22.17	M31.2.13.18	M15.10.31.17	M23.12.19.17	M36.2.27.18	M31.2.27.18	M22.11.8.17	M30.12.19.17	M5.9.5.17	M29.11.22.17	M33.3.12.18	M32.2.27.18	M14.11.14.17	M34.2.13.18	M10.9.5.17	M14.10.31.17	M18.12.11.17	M32.2.13.18	M16.11.14.17	M30.12.6.17	M27.12.19.17	M34.1.30.18	M31.1.30.18	M29.12.6.17	M13.10.31.17	M29.11.8.17	M32.1.30.18	M21.12.6.17	M33.1.30.18	M32.3.12.18	M2.7.11.17	M30.11.22.17	M34.3.12.18	M29.12.19.17	M33.2.13.18	M22.12.6.17	M15.12.11.17	M1.8.22.17	M9.8.22.17	M3.8.22.17	M3.8.8.17	M4.8.22.17	M3.7.25.17	M34.2.27.18	M18.10.31.17	M27.12.6.17	M9.9.19.17	M3.9.5.17	M24.12.6.17	M24.11.22.17	M6.8.22.17	M31.3.12.18	M16.10.31.17	M6.7.25.17	M1.7.11.17	M7.9.5.17	M2.9.19.17	M10.7.11.17	M38.3.13.18	M4.7.25.17	M4.8.8.17	M37.3.13.18	M5.8.8.17	M7.7.25.17	M8.7.11.17	M19.11.14.17	M4.7.11.17	M16.11.27.17	M35.3.27.18	M7.8.22.17	M9.7.11.17	M5.7.11.17	M8.7.25.17	M7.7.11.17	M20.11.14.17	M1.9.19.17	M6.7.11.17	M37.3.27.18	M38.4.9.18	M24.11.8.17	M35.4.9.18	M38.3.27.18	M36.3.27.18	M36.4.9.18
NR 113185.1 Pyramidobacter piscolens strain W5455 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	930.80258452851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1900.19239447994	0	0	0	0	0	0	0
NR 113195.1 Bacteroides sartorii strain JCM 17136 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135.775481663521	0	0	0	0	0	0	0	0	0	0	0	133.440085401655	119.836542955409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.3431827616136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 113231.1 Blautia glucerasea strain JCM 17039 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	247.828403613338	112.485939257593	0	0	0	139.403908885605	111.08148938061	251.607140610651	0	101.753207769875	26377.800443147	41261.2026383507	111.032154912063	0	149.615488195338	0	4285.10212826739	576.103237700196	0	0	0	0	0	0	454.197924315486	0	85.165092531873	0	0	113.956218021036	125.448478309958	0	119.836542955409	0	97.0854934855634	0	0	0	398.708185479048	0	1017.70812131081	123.415651572932	0	0	0	0	0	0	0	0	0	16991.0796831663	9773.45995069508	0	0	0	7145.15379943553	0	28401.8595179722	125.656555502501	25896.0301936692	5051.87412208285	1147.21656580721	0	10406.8346281372	0	0	0	3869.2884026874	122.493477222338	102404.38519995	38184.0683389176	33955.5037080243	136207.668208265	32806.0274124941	0	13733.3483151679	39702.0183062397	0	51671.8757362064	3464.54811540529	6092.36018033386	39261.1297519803	7462.85793014765	41581.4359008752	8806.36994092394	0	0	138.293458719403	0	0	0	0	0	9285.91326957006	132.201686893525	129449.838187702	77.5668820440425	165.152766308836	0	0	191.20824489952	1499.63580273362	0	0	3551.40661068973	0	447.577486852411	1638.78009209944	0	0	0	0	0	0	3328.34082210018	0	0	0	0	0	3579.25819873831	0	613.835860290958	590.388475616956	0	0	0	0	191.942263767059	195.03061980731	0	0	0	0
NR 113207.1 Bacteroides stercorirosoris strain JCM 17103 16S ribosomal RNA gene  partial sequence	57760.949257187	105908.332957772	198.479645912312	70051.8047777848	271.89798387645	226.844815461743	680.094759869875	51090.1357720358	89478.4398373576	0	28424.1792395303	381.723098064664	1649.68338768829	619.571009033345	1574.8031496063	1135.43464438187	81244.8167774764	22159.6494443426	697.019544428026	222.162978761219	125.803570305325	127607.36196319	139198.388229189	117.234668636209	295.779230382443	222.064309824125	146433.476181809	0	2548.18620106208	389.554738933399	1728.30971310059	0	37609.8084207954	51503.3233984711	581.282697151715	0	84609.4678693798	69416.5827662168	0	36024.8341409823	114.230883461653	72138.1755224865	1139.56218021036	34623.7800135484	533.760341606619	106534.686687358	278.442947040151	1359.19690879789	3069.92450776551	33344.2370395382	45859.3415247073	71368.7652007496	142.747023724555	0	31470.9911510978	0	2376.42585551331	85086.2420059659	1058.98549189876	90991.5445156383	7511.62271352295	614.64703893789	0	23727.8794929888	0	145.872536577539	69672.8664553555	94.3431827616136	0	0	0	133.971035462133	1005.25244402	275.489682911375	369.649326006062	0	88014.1377040091	0	120641.21632788	91465.4295042098	31923.9306168306	0	612.46738611169	0	150.925171300069	104.15798683443	0	0	87651.0491380778	249.697242093961	0	1818.04959639299	314.114746116756	0	11488.4506257724	345.913037462382	0	0	122.310693623944	180.251631277263	19759.8943075421	27382.1048264417	565.850898288301	42263.5638815065	385.455479892072	25149.4267890388	0	0	528.806747574099	0	32655.6573405419	0	398.872520342499	147.396969518307	0	0	1577.98849502934	0	71535.4760153218	76339.188896118	49233.5235537652	0	0	150.425704744427	54639.616097306	0	813.140348024069	0	3994.00898652022	532.396315817494	0	452.878039943843	0	2116.85012701101	17896.2909936916	20422.2914503288	40513.1667792032	3247.13661589326	0	40768.094534712	0	0	191.942263767059	195.03061980731	459.748977058526	3441.15622849277	0	0
NR 113208.1 Parabacteroides chinchillae strain JCM 17104 16S ribosomal RNA gene  partial sequence	120.586532896006	0	0	0	0	0	0	127.72533943009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.806417991685	0	0	0	493.66260629173	0	0	0	0	0	0	0	0	306.166187006307	249.868818870093	145.872536577539	0	0	0	0	0	133.971035462133	0	0	0	0	0	0	127.124569365521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244.621387247887	0	114.883106439198	0	0	0	0	0	0	0	0	0	465.401292264255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	813.140348024069	0	0	0	0	0	0	0	0	0	0	0	0	0	237.524049309993	0	0	0	0	0	0	0
NR 113243.1 Erysipelatoclostridium ramosum strain JCM 1298 16S ribosomal RNA gene  partial sequence	120.586532896006	26589.7516787597	0	314.603913672686	506138.096986011	28695.8691559104	27430.488648085	510.901357720358	98263.1394006325	113.867981462293	17506.9339260775	381.723098064664	0	22180.6421233938	0	54273.7760014534	281.123933486077	21826.4216331495	11012.9088019628	40433.6621345419	37237.8568103763	1472.39263803681	22182.1992938327	15006.0375854348	16119.9680558431	222.064309824125	39710.7732018465	0	59525.6296568103	11167.2358494241	25348.5424588086	11783.9256541418	8418.07986313831	1870.58075297111	29257.8957566363	0	10488.7770086008	2422.38892968259	10222.771222899	1703.30185063746	22731.9458088689	26244.5552853237	22791.2436042073	627.242391549791	0	6471.17331959208	278.442947040151	78833.4207102775	91958.1932098852	1160.71711213583	115.806417991685	44854.6708663929	142.747023724555	0	370.246954718797	165411.818389231	240811.153358682	29939.7902013231	0	14823.9172201254	8120.6732038086	0	0	0	7745.93338497289	35592.8989249194	47245.978111357	0	0	24472.1517630667	0	22507.1339576384	68608.4793043653	15702.9119259484	7516.20296212327	9464.53666790949	4158.14823798468	20813.6692562744	508.498277462085	49169.2771323209	27265.5029731729	12663.1256815224	170265.93333905	19683.5679581413	10866.612333605	105512.040663278	144562.136356855	29330.8126442214	53003.9631403632	21723.6600621746	41001.3570871712	0	17433.36840948	6690.16187802401	28198.9242632596	17987.4779480439	27555.1677420836	17940.3775862647	11252.5838134028	0	36073.2954219082	276.586917438805	108077.521573066	129.642833992351	143003.983039959	6369.01068034099	9236.23445825933	16714.6438852261	20491.2614684963	4463.78752371387	31879.9885201015	37985.1362510322	132.957506780833	0	10325.2452245741	5141.60846651527	578261.056678478	0	5580.78181679815	0	37148.9314087501	12946.3627275856	0	255874.12377027	5226.39806148145	0	7318.26313221662	0	1664.17041105009	6921.15210562743	1905.85096245474	276934.92142566	0	1058.4250635055	93060.7131671961	38767.7397023191	0	8560.63289644586	0	41949.7784342688	1187.62024654996	0	0	0	0	0	0	0
NR 113925.1 Lactococcus lactis subsp. cremoris strain NBRC 100676 16S ribosomal RNA gene  partial sequence	1876085.27879606	0	396.959291824623	1922439.64848256	135.948991938225	113.422407730871	0	2033770.57974532	376.487124140354	910.943851698341	0	190.861549032332	130959.481238024	1029603.10281161	76490.4386951631	2129507.6755382	1244535.65354286	666.455622386244	278.80781777121	222.162978761219	1603743.91425229	981.59509202454	101.753207769875	100235.641683959	87106.9833476293	75834.9618049387	661.846220030776	448.846464586014	1148518.4845427	0	398663.440488536	133.908246069793	0	2036563.61845141	0	403.754920763097	2797.00720229355	1324971.04488232	425.948800954125	2211737.45305274	114.230883461653	274.81209722852	1503196.47191549	1796547.65787691	128235.92207099	239.673085910818	98847.2461992538	1989281.76151919	2217462.28876826	2761662.56898353	1872821.39176153	1463857.10298632	164016.330259514	119071.850193365	2466585.21233663	1790782.56901666	2109341.99408534	330.218274279299	244360.902255639	195.051542370071	743650.648638772	102799.717262362	342.237204606513	3098554.89559733	103445.691012219	583.490146310154	149.51258895999	83871.0894750745	403.502400839285	0	135551.903082236	133167.20924936	577894.498756	48210.6945094906	246.432884004041	573.608282903605	346.51235316539	0	1439177.24978707	264.350952324306	548.050311018551	0	612.46738611169	54814.9993771023	100365.238914546	416.631947337722	447.560793674474	106758.597681337	243.137445597997	61800.0674182554	288.741951318107	104356.046832958	628.229492233513	119.467176393286	199307.211613779	116572.693624823	459.252795701394	172026.424331847	244.621387247887	178989.869858322	344.649319317594	2285437.69879685	1416607.72386476	2104362.48136384	2479763.58730567	3164581.76829866	9236.23445825933	0	661.008434467624	30130.5657850686	1214852.50657379	1026259.2898431	101845.450194118	127498.378633335	1829480.48719861	428.467372209606	143.453499548121	163529.774760876	849039.85185561	1323357.18932986	1286337.69721383	71942.4460431655	968.101069751682	3531092.99317067	3801.01677198651	372.939509211606	12197.105220361	76667.5185279836	651356.298885006	0	167714.884696017	226.439019971922	158.853711616972	736663.844199831	1860319.44879424	163378.331602631	1073598.91964889	325894.43854056	3469.81263011797	974889.217134417	8313.34172584974	489.650022646314	383.884527534118	83278.0746577213	919.497954117052	5161.73434273916	2111.48648648649	447.687693065318
NR 113316.1 Collinsella aerofaciens strain JCM 10188 16S ribosomal RNA gene  partial sequence	7717.5381053444	7210.78011627383	0	4823.92667631452	173334.964721237	37996.5065898419	107795.019439375	4214.93620119296	0	0	98156.8542596927	0	1015.18977703895	133083.852740363	3149.6062992126	21232.627849941	34437.6818520445	97802.3625851814	40427.1335768255	411556.918155159	7674.01778862484	9815.9509202454	0	7034.08011817255	5619.80537726641	11103.2154912063	165.461555007694	149.615488195338	358376.907317371	44149.5370791186	30533.4715981104	87843.8094217842	74540.7394332731	11722.3060519523	78666.9250145321	0	2797.00720229355	57607.4367340141	8518.97601908251	12519.2686021853	226976.765438304	53176.1408137186	33047.3032261005	4516.14521915849	7606.08486789432	91435.2822749769	835.328841120454	83590.6098910701	4883.97080780877	9391.25663455349	8569.6749313847	21829.2731549779	570.988094898221	21371.870547527	31100.744196379	21218.3436002738	187869.666244191	117007.341852965	216297.786720322	116153.193481377	56844.7124266602	113709.70220351	171.118602303256	9031.90251668606	1998.95055096075	82855.6007760419	34985.9458166378	660.402279331296	0	60019.2919152585	18652.2373451033	59215.1976742628	9926.86788469755	1101.9587316455	69370.8568471377	31261.6514182465	25641.9141342389	45499.6490718556	21611.1767921386	3965.26428486459	567232.071904201	36934.116571107	194029.667920183	39865.454092438	27166.5308340125	143321.389884176	136058.48127704	8757.54121604715	28082.3749665686	4619.39897873828	68864.9553893685	2545.26943495019	83083.3503478821	47189.5346753479	150220.195303661	4669.82600574216	42021.6308066775	21796.7204319104	72897.1733998704	19827.6794404989	104313.860646792	122528.004425391	11882.8688640543	5315.35619368639	72337.1450597456	3102.8513570892	17761.9893428064	12535.9829139196	89236.1386531292	3347.8406427854	199191.753089101	330.305532617671	3058.02265595916	3537.52726843936	2485.70718369376	20352.2001799563	86645.9137270654	6170.93489663684	53017.4272595825	1734.98156582086	67136.6230278617	430999.164222153	0	388850.446764343	16154.3212809427	0	25207.3507887461	1277.79197546639	84872.6909635547	17036.6821061598	7623.40384981894	108690.729586522	0	27519.0516511431	76059.2367231891	72343.371408792	613.835860290958	191876.254575511	52047.1894517696	2363.36779911374	327070.61589986	0	0	0	0	1720.57811424639	0	0
NR 113273.1 Collinsella tanakaei strain JCM 16071 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	1532.70407316107	0	0	0	0	0	2106.54143071337	0	1362.52157325824	0	0	0	0	0	0	0	0	0	0	0	0	203.854896084967	0	0	0	0	374.116150594221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1055.19737466893	0	99.677046369762	0	0	0	0	660.118293198141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376.969666507502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1797.81496335223	1414.62724572075	0	0	0	710.479573712256	0	0	0	77.5668820440425	0	0	0	0	0	0	0	507.343801527105	0	223.788743426206	0	0	0	0	0	0	0	6656.68164420037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 113248.1 Eubacterium limosum strain JCM 6421 16S ribosomal RNA gene  partial sequence	62463.8240401312	2704.04254360269	0	31774.9952809413	135.948991938225	113.422407730871	0	97837.6100034486	15059.4849656142	0	2655.54615732636	0	0	247.828403613338	0	113.543464438187	22771.0386123723	2332.59467835186	0	0	0	1472.39263803681	14245.4490877825	0	0	0	4302.00043020004	0	0	0	0	0	1900.8567432893	50505.6803302199	0	0	1398.50360114677	47085.1848207054	425.948800954125	72730.9890222196	0	1236.65443752834	113.956218021036	76021.7778558346	0	3235.58665979604	0	0	139.542023080251	65422.2372294738	113258.676795868	60503.9671464455	0	0	94166.1421501475	0	528.094634558513	2641.74619423439	0	1950.51542370071	3857.31977180908	153.661759734472	0	105933.500704182	0	0	2691.22660127983	0	0	0	0	0	753.939333015003	0	0	0	2772.09882532312	0	38137.3708096564	3304.38690405382	548.050311018551	0	122.493477222338	0	0	0	0	0	4254.90529796494	0	0	0	0	0	3307.28124075267	0	0	0	0	0	2182.77902234476	28488.4524961969	282.925449144151	65599.2740001296	0	32171.6693340301	0	0	0	0	39791.8104885938	0	0	0	0	0	0	0	17249.6892519216	26458.4688787682	22826.451829473	0	0	0	950.254192996627	0	0	0	0	0	5717.55288736421	0	0	0	21028.1419175876	8999.65385946694	31919.4647351298	0	0	18316.1004431315	475.048098619985	0	0	0	0	0	0	447.687693065318
NR 113271.1 Alistipes indistinctus strain JCM 16068 16S ribosomal RNA gene  partial sequence	11093.9610264326	8562.80138807517	0	6082.34233100526	0	0	0	5236.73891663367	13428.040761006	0	13277.7307866318	0	0	0	0	227.086928876374	11947.7671731583	7664.23965744181	0	0	0	11779.1411042945	15262.9811654812	7268.54945544496	5471.91576207519	3330.96464736188	9762.23174545394	0	611.5646882549	779.109477866798	0	0	8418.07986313831	11098.7791342952	0	0	12586.532410321	14912.8318483585	0	2980.77823861556	0	12366.5443752834	0	2132.62413126929	0	23248.2893333493	0	0	139.542023080251	3693.19081134126	8106.44925941796	8871.25712690881	0	0	2838.55998617745	0	0	17941.8595691752	0	13751.13373709	6496.53856304688	0	0	2143.16330904415	4997.37637740186	1896.342975508	8671.73015967944	0	0	1071.77306991533	0	3483.24692201546	0	7438.22143860712	985.731536016166	286.804141451803	17325.6176582695	1210.09704978339	15763.4466013246	9913.16071216147	7124.65404324117	703.506982306799	0	7225.61355425439	7697.18373630354	833.263894675444	2386.9908995972	8896.54980677806	12400.0097254978	7490.91726281883	1876.8226835677	0	2355.86059587567	597.33588196643	1218.47203606677	5361.65208066692	1722.19798388023	6036.01488883673	1223.10693623944	180.251631277263	9879.94715377104	3180.74955054626	0	8167.49854151812	0	3266.15932325179	0	0	132.201686893525	10043.5219283562	4266.17851242234	0	0	0	0	2142.33686104803	0	0	2029.37520610842	23422.2511385817	5147.14109880273	0	0	0	8077.16064047133	0	0	0	332.834082210018	0	0	0	0	0	0	3115.26479750779	10435.2096249463	0	0	5317.57754800591	0	0	0	0	0	0	0	0
NR 113268.1 Lactococcus garvieae strain JCM 10343 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	126.898722129868	0	0	0	140.561966743039	0	0	0	0	0	0	0	0	111.032154912063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184.675617278251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.642833992351	0	0	0	0	0	0	77.5668820440425	0	132.957506780833	0	0	0	0	0	253.671900763552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3247.13661589326	0	0	475.048098619985	0	0	0	0	0	0	0
NR 113260.1 Streptococcus sanguinis strain JCM 5708 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	127.72533943009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101.927448042483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.0854934855634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155.133764088085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 113270.1 Blautia producta strain JCM 1471 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.699654052581	0	0	0	0	0	376.345434929874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12532.8552281154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 113272.1 Slackia piriformis strain JCM 16070 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227.912436042073	0	0	0	0	0	0	0	0	199.354092739524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253.671900763552	0	223.788743426206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR 113274.1 Succinatimonas hippei strain YIT 12066 16S ribosomal RNA gene  partial sequence	0	21632.3403488215	0	314.603913672686	0	0	0	0	66763.7166808895	0	25473.5723980565	0	0	0	0	0	0	15161.8654092871	0	0	0	3926.38036809816	30322.4559154227	0	0	0	62544.4677929083	0	917.34703238235	0	0	0	15614.1803913049	124.705383531407	0	0	4894.76260401371	0	0	85.165092531873	0	29267.4883548374	227.912436042073	0	0	25165.6740206359	0	97.0854934855634	279.084046160501	0	0	199.354092739524	0	0	0	0	132.023658639628	23445.4974738302	0	31695.8756351366	0	0	0	0	0	0	34537.4080497578	0	0	0	0	0	0	0	0	0	27374.4759000658	0	0	109573.469738425	0	0	0	0	0	0	0	0	33309.8300469255	0	0	0	0	0	696.269734895298	0	0	0	0	180.251631277263	24470.1016715492	138.293458719403	0	0	0	0	0	0	0	0	155.133764088085	0	0	0	0	0	0	0	0	0	0	0	0	0	6176.65225447807	0	0	0	332.834082210018	0	0	0	0	0	0	0	0	0	0	0	712.572147929978	0	0	0	0	0	0	0
NR 113296.1 Desulfovibrio simplex strain JCM 16812 16S ribosomal RNA gene  partial sequence	602.932664480031	0	0	1363.28362591497	0	0	0	638.626697150448	2133.42703679534	3871.51136971795	983.535613824577	0	1015.18977703895	123.914201806669	899.887514060742	0	702.809833715193	999.683433579366	0	0	0	0	2442.076986477	0	0	777.225084384438	496.384665023082	0	0	0	0	0	407.326444990564	1122.34845178266	0	0	0	984.095502683553	0	510.990555191238	0	412.21814584278	0	125.448478309958	1334.40085401655	239.673085910818	0	0	0	316.55921240068	231.61283598337	299.031139109286	285.494047449111	0	370.246954718797	0	0	770.509306651697	1853.22461082283	585.154627110214	406.03366019043	1997.60287654814	0	306.166187006307	0	0	598.050355839962	1037.77501037775	0	0	1662.08055550426	0	0	0	0	0	0	0	889.871985558649	264.350952324306	274.025155509276	0	0	0	150.925171300069	0	0	0	607.843613994991	0	0	0	0	0	174.067433723825	0	0	0	0	1081.50978766358	229.766212878396	276.586917438805	0	0	0	163.307966162589	0	0	0	0	775.668820440425	0	2659.15013561666	147.396969518307	191.20824489952	0	0	0	253.671900763552	1301.23617436565	0	0	0	0	475.127096498313	0	0	0	0	0	0	0	0	0	0	346.140533056421	0	0	0	0	0	0	0	3315.52053672427	0	0	0	0
NR 113384.1 Fusobacterium varium strain JCM 6320 16S ribosomal RNA gene  partial sequence	0	242462.481409708	0	1992.49145326035	0	0	113.349126644979	0	0	0	297224.462497787	0	126.898722129868	991.313614453352	0	3292.76046870742	0	154451.090488012	139.403908885605	0	0	212515.337423313	0	0	0	0	165.461555007694	0	2038.54896084967	0	0	0	89747.5933795875	374.116150594221	0	0	110481.784490595	0	0	0	114.230883461653	286629.017409346	1595.38705229451	1756.27869633941	0	196531.93044687	0	0	1814.04630004326	0	115.806417991685	398.708185479048	0	0	123.415651572932	0	0	269017.820779535	0	210070.511132567	0	0	0	153.083093503154	0	145.872536577539	344626.517552778	0	0	0	0	0	0	0	0	0	226619.078970165	0	0	375907.054205163	101115.282382923	0	122.493477222338	0	0	104.15798683443	0	0	368839.504972161	0	0	0	0	0	4351.68584309562	0	0	0	0	0	176000.919064852	0	0	388.928501977053	0	0	0	0	132.201686893525	0	0	0	0	147.396969518307	382.41648979904	0	0	0	0	0	895.154973704823	0	0	0	118306.64702808	0	813.140348024069	0	1997.00449326011	532.396315817494	0	452.878039943843	0	0	0	346.140533056421	613.835860290958	0	0	1772.5258493353	475.048098619985	0	191.942263767059	0	0	0	0	0
NR 113344.1 Proteus mirabilis strain JCM 1669 16S ribosomal RNA gene  partial sequence	0	0	595.438937736935	0	0	0	0	0	0	4440.85127702941	0	15078.0623735542	2030.37955407789	0	337.457817772778	0	140.561966743039	0	0	0	0	0	0	0	0	6217.8006750755	0	10921.9306382597	0	0	0	0	0	0	0	2826.28444534168	0	0	0	0	0	0	0	0	3469.44222044302	0	1392.21473520076	0	0	105.519737466893	5095.48239163414	0	1141.97618979644	0	0	0	0	0	10060.3621730382	0	0	15673.4994929162	62287.1712383853	918.498561018921	0	0	0	1037.77501037775	1210.50720251785	0	265009.51079429	0	0	0	0	0	0	0	0	0	0	0	122.493477222338	0	0	0	0	0	0	249.697242093961	0	1818.04959639299	0	0	0	0	0	0	0	1081.50978766358	0	0	0	0	0	0	0	0	0	0	77.5668820440425	0	1462.53257458916	277990.684511526	54494.3497963632	0	0	0	0	0	0	0	484.050534875841	0	0	1678.22779145223	0	1277.79197546639	0	0	0	0	7466.12444599768	2116.85012701101	0	0	0	0	0	0	0	856.887539631049	26104.14787232	789678.979599797	1379.24693117558	6882.31245698555	12668.9189189189	17012.1323364821
NR 113323.1 {Clostridium} bifermentans strain JCM 1386 16S ribosomal RNA gene  partial sequence	0	0	0	0	0	0	0	0	0	0	0	0	507.594888519473	0	337.457817772778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	576.103237700196	0	0	0	0	0	0	0	0	0	0	0	0	0	90205.4977315185	0	0	97.0854934855634	0	0	0	0	2997.68749821566	212700.997353959	0	2737.8507871321	0	0	152758.657206396	0	0	21205.3228433572	0	5510.99136611353	499.737637740186	0	0	53492.5846258349	0	0	4062.86358012152	0	0	0	0	0	346.51235316539	0	127.124569365521	0	0	0	0	0	150.925171300069	0	0	0	0	0	0	2908.87935422878	0	0	0	0	0	0	122.310693623944	287681.603518512	0	0	0	0	0	0	0	0	0	2231.89376185694	0	0	363904.69605914	1050203.40781794	764.83297959808	0	0	0	0	433.745391455216	0	1474.9020828895	0	0	0	0	0	3833.37592639918	0	0	0	0	0	24343.7764606266	894.814549684578	0	613.835860290958	8265.43865863738	0	0	0	0	0	5655.88797441198	0	0	0	0
